2018_09_11_66|Phycology is the study of this very common type of underwater plant.|Phycology is the study of this very common type of underwater plant.
2018_09_27_65|Heath Ledger's Patrick Verona is the petruchio of this film adaptation of The Taming of the Shrew.|Heath Ledger's Patrick Verona is the petruchio of this film adaptation of The Taming of the Shrew.
2018_09_11_15|He became friends with Bill Gates at Lakeside School, like Bill he dropped out of college.|He became friends with Bill Gates at Lakeside School, like Bill he dropped out of college.
2018_09_11_63|Overrun with cats for nearly 20 years, the Winter Garden Theatre opened this abbotastic show in 2001.|Overrun with cats for nearly twenty years, the Winter Garden Theatre opened this abbotastic show in twenty oh one.
2018_09_27_82|You got it with less than a minute now.|You got it with less than a minute now.
2018_09_11_34|On February 1st, 1964, students held a historic sit-in at a lunch counter in this North Carolina city in protest over segregation.|On February onest, nineteen sixty-four, students held a historic sit-in at a lunch counter in this North Carolina city in protest over segregation.
2018_09_27_4|This burrowing rodent. The pocket type is native to North America.|This burrowing rodent. The pocket type is native to North America.
2018_09_26_25|Interesting why that selection?|Interesting why that selection?
2018_09_19_8|Using an entire season to discuss each song on one album, Dissect dissected to Pimp a Butterfly by this rap star.|Using an entire season to discuss each song on one album, Dissect dissected to Pimp a Butterfly by this rap star.
2018_09_21_50|Suriname citizens converse in takitaki kryo, English and this official language.|Suriname citizens converse in takitaki kryo, English and this official language.
2018_09_27_51|If you're on the West Coast and it's an October Monday, you only have to wait 15 minutes for the kickoff of this.|If you're on the West Coast and it's an October Monday, you only have to wait fifteen minutes for the kickoff of this.
2018_09_26_40|As an otter uses its tail to steer, the tail is called this, just like a ship's steering device.|As an otter uses its tail to steer, the tail is called this, just like a ship's steering device.
2018_09_19_76|Edgar Allen Poe's The Raven begins with these five words.|Edgar Allen Poe's The Raven begins with these five words.
2018_09_19_2|Jonathan and Jordan, the two J's are here. Good luck. Go into the Jeopardy! round.|Jonathan and Jordan, the two J's are here. Good luck. Go into the Jeopardy! round.
2018_09_10_46|That would be Missouri.|That would be Missouri.
2018_09_26_92|Yes. And now the last clue. Herman's Hermits told her, you've got a lovely daughter.|Yes. And now the last clue. Herman's Hermits told her, you've got a lovely daughter.
2018_09_20_48|Part of the Boy Scout law, it refers to one complying with authority like a good dog.|Part of the Boy Scout law, it refers to one complying with authority like a good dog.
2018_07_02_83|and cow.|and cow.
2018_09_24_38|Sail on by in this brand's Armada.|Sail on by in this brand's Armada.
2018_09_20_34|A term meaning purchased cashes in a T to be this branch of a tree.|A term meaning purchased cashes in a T to be this branch of a tree.
2018_09_26_23|Russian?|Russian?
2018_07_02_66|That was Louis Prima.|That was Louis Prima.
2018_09_19_61|The American Chemical Society's highest award honors this British oxygen discoverer who fled to America in 1794.|The American Chemical Society's highest award honors this British oxygen discoverer who fled to America in seventeen ninety-four.
2018_09_25_18|Type of Chapot in song titles by Prince and by Staff Sergeant Barry Sadler.|Type of Chapot in song titles by Prince and by Staff Sergeant Barry Sadler.
2018_09_10_38b|Right, less than a minute.|Right, less than a minute.
2018_09_26_60|Zero degrees latitude and longitude is near the Gulf of Guinea, just west of this continent.|Zero degrees latitude and longitude is near the Gulf of Guinea, just west of this continent.
2018_09_25_46|Chelsea Handler, Uganda be what me?|Chelsea Handler, Uganda be what me?
2018_09_19_80|Jonathan, we come to you first. You are in third place with 7,000. And you said, who is Paul Revere? Sorry, that will not do you any good. That's incorrect, it costs you half of your 7,000. You're at 3,500, let's go to Jordan Moore. She had 9,800, well done today. She came up with Patrick Henry. Give me liberty or give me death. The last lines of that speech, you are correct. And you will add 6,999 dollars. You are now in the lead with 16,799. Look at our champion, Kyle. Is that smugness? I can't figure it out. Did he get Patrick Henry? He did, did he risk more than 6,799?|Jonathan, we come to you first. You are in third place with seven thousand. And you said, who is Paul Revere? Sorry, that will not do you any good. That's incorrect, it costs you half of your seven thousand. You're at three thousand, five hundred, let's go to Jordan Moore. She had nine thousand, eight hundred, well done today. She came up with Patrick Henry. Give me liberty or give me death. The last lines of that speech, you are correct. And you will add six thousand, nine hundred and ninety-nine dollars. You are now in the lead with sixteen thousand, seven hundred and ninety-nine. Look at our champion, Kyle. Is that smugness? I can't figure it out. Did he get Patrick Henry? He did, did he risk more than six thousand, seven hundred and ninety-nine?
2018_07_02_80|The BBC World Service began in 1932 only on this type of radio, but has dropped that service in Europe and North America.|The BBC World Service began in nineteen thirty-two only on this type of radio, but has dropped that service in Europe and North America.
2018_09_21_25|This nine letter word can mean a stroll or an outdoor area for such a stroll. It's also a formal dance.|This nine letter word can mean a stroll or an outdoor area for such a stroll. It's also a formal dance.
2018_09_21_82|Well, here is the clue.|Well, here is the clue.
2018_09_10_84|About 2,000 women attend this college in South Hadley, Massachusetts, one of the Seven Sisters schools.|About two thousand women attend this college in South Hadley, Massachusetts, one of the Seven Sisters schools.
2018_09_26_5|Oh, fiddle-dee-dee, but look at Mrs. Meriwether. She's selling pies to Yankees, and that's worse than running a sawmill.|Oh, fiddle-dee-dee, but look at Misess Meriwether. She's selling pies to Yankees, and that's worse than running a sawmill.
2018_09_11_82|A totonym is a scientific name consisting of the same word twice, like Vulpus Vulpus, for the red this.|A totonym is a scientific name consisting of the same word twice, like Vulpus Vulpus, for the red this.
2018_09_13_13|starts and ends with H.|starts and ends with H.
2018_09_24_79|If you want to rock and roll all night and party every day, you might be part of this group's army.|If you want to rock and roll all night and party every day, you might be part of this group's army.
2018_09_27_33|Alouette 2, not France.|Alouette two, not France.
2018_09_13_64|Comment me, bro. But before you do, I warn you, I spent two years in this guard, the household troops of Caesar.|Comment me, bro. But before you do, I warn you, I spent two years in this guard, the household troops of Caesar.
